Customer No,Customer Name,CNIC,City,Age,Gender,Account Number,Branch Code,Account Opening Date,Account Type,Account Status,Risk Category,KYC Status,Debit Card Company,Debit Card Type,Customer Year End Balance 2023,Customer Year End Balance 2024,Customer Year End Balance 2025,Customer Year End Balance 2026,Customer Credit Transactions Count 2023,Customer Credit Transactions Count 2024,Customer Credit Transactions Count 2025,Customer Credit Transactions Count 2026,Customer Total Credit Transaction Amount 2023,Customer Total Credit Transaction Amount 2024,Customer Total Credit Transaction Amount 2025,Customer Total Credit Transaction Amount 2026,Customer Debit Transactions Count 2023,Customer Debit Transactions Count 2024,Customer Debit Transactions Count 2025,Customer Debit Transactions Count 2026,Customer Total Debit Transaction Amount 2023,Customer Total Debit Transaction Amount 2024,Customer Total Debit Transaction Amount 2025,Customer Total Debit Transaction Amount 2026
291750,Aamir Shah,19044-1145992-6,Faisalabad,54,Male,44648850185027,554,2026-02-28,Saving,Active,Low,Completed,Visa,Gold,0.0,0.0,0.0,132188.86,0,0,0,402,0.0,0.0,0.0,4330903.0,0,0,0,495,0.0,0.0,0.0,1399471.52
681797,Tariq Mehmood,87895-2012958-7,Abbottabad,46,Male,24623520085775,441,2026-01-23,Saving,Active,Low,Completed,Visa,Gold,0.0,0.0,0.0,8200.05,0,0,0,61,0.0,0.0,0.0,10603.21,0,0,0,76,0.0,0.0,0.0,36616.84
618430,Uzma Sultan,86613-1314880-7,Quetta,54,Female,75910345426234,98,2026-06-10,Current,Active,Low,Pending,Mastercard,Classic,0.0,0.0,0.0,123697.51,0,0,0,360,0.0,0.0,0.0,1725547.15,0,0,0,373,0.0,0.0,0.0,914175.08
571487,Zara Mehmood,18234-4024752-1,Sialkot,57,Female,44652550743889,786,2026-03-25,Current,Dormant,Medium,Completed,Visa,Gold,0.0,0.0,0.0,78214.34,0,0,0,380,0.0,0.0,0.0,2416929.9,0,0,0,418,0.0,0.0,0.0,1058834.64
236377,Shahzad Anwar,96393-8274819-8,Lahore,32,Male,51254845089966,847,2026-01-25,Saving,Active,Low,Completed,PayPak,Classic,0.0,0.0,0.0,7208.4,0,0,0,7,0.0,0.0,0.0,2102.79,0,0,0,5,0.0,0.0,0.0,1110.61
872023,Ahmed Raza,44529-9208283-1,Islamabad,61,Male,58818610813122,336,2026-02-18,Saving,Dormant,Medium,Completed,UnionPay,Classic,0.0,0.0,0.0,16739.41,0,0,0,5,0.0,0.0,0.0,3849.73,0,0,0,5,0.0,0.0,0.0,2971.92
712440,Noman Hussain,57223-2729364-6,Faisalabad,47,Male,78994587226093,458,2026-05-09,Saving,Active,Low,Completed,Unknown,Classic,0.0,0.0,0.0,45387.18,0,0,0,149,0.0,0.0,0.0,152048.76,0,0,0,268,0.0,0.0,0.0,523290.45
793887,Faisal Iqbal,53391-5255288-8,Peshawar,48,Male,33028235766985,480,2026-02-11,Saving,Active,High,Completed,Mastercard,Classic,0.0,0.0,0.0,53670.57,0,0,0,245,0.0,0.0,0.0,521037.46,0,0,0,247,0.0,0.0,0.0,664989.57
318405,Shazia Elahi,38408-4773193-2,Rawalpindi,66,Female,88733952563910,324,2026-04-03,Current,Active,Low,Completed,Visa,Gold,0.0,0.0,0.0,2902720.13,0,0,0,391,0.0,0.0,0.0,24891591.13,0,0,0,491,0.0,0.0,0.0,41506899.35
477685,Adnan Siddiqui,70934-1272469-1,Islamabad,73,Male,37829377746215,851,2026-04-06,Current,Active,Low,Completed,PayPak,Classic,0.0,0.0,0.0,58596.05,0,0,0,361,0.0,0.0,0.0,1895649.17,0,0,0,301,0.0,0.0,0.0,1056306.78
616685,Amna Sheikh,51564-8071132-1,Faisalabad,18,Female,44884265452758,648,2026-01-18,Saving,Active,Medium,Completed,PayPak,Classic,0.0,0.0,0.0,23779.03,0,0,0,122,0.0,0.0,0.0,163858.24,0,0,0,80,0.0,0.0,0.0,113003.94
274849,Umar Farooq,60949-1227050-7,Sialkot,62,Male,82981921608207,195,2026-02-24,Current,Dormant,Medium,Completed,PayPak,Gold,0.0,0.0,0.0,34104.43,0,0,0,162,0.0,0.0,0.0,548622.2,0,0,0,281,0.0,0.0,0.0,430764.9
505709,Bushra Mirza,67728-2208713-4,Dera Ghazi Khan,47,Female,49695128833341,425,2026-01-22,Saving,Active,Low,Pending,PayPak,Platinum,0.0,0.0,0.0,24879.62,0,0,0,141,0.0,0.0,0.0,162195.57,0,0,0,202,0.0,0.0,0.0,214834.08
891409,Naveed Akhtar,55305-8749475-6,Islamabad,63,Male,39663869016199,13,2026-02-19,Saving,Closed,Medium,Completed,UnionPay,Platinum,0.0,0.0,0.0,103059.09,0,0,0,299,0.0,0.0,0.0,1739598.06,0,0,0,375,0.0,0.0,0.0,2053901.9
889197,Fizza Haider,86716-4758592-8,Lahore,52,Female,62129407601483,422,2026-03-19,Saving,Active,Low,Completed,Visa,Gold,0.0,0.0,0.0,171262.09,0,0,0,358,0.0,0.0,0.0,2205797.02,0,0,0,388,0.0,0.0,0.0,3728296.14
765993,Maryam Butt,65749-2118253-1,Islamabad,47,Female,73222801483965,635,2026-06-20,Saving,Dormant,Low,Completed,Visa,Classic,0.0,0.0,0.0,42464.29,0,0,0,84,0.0,0.0,0.0,57636.47,0,0,0,149,0.0,0.0,0.0,84595.4
691225,Shahzad Anwar,26434-4534075-1,Karachi,53,Male,88787194800903,324,2026-04-23,Current,Active,Low,Completed,Visa,Classic,0.0,0.0,0.0,23421.39,0,0,0,87,0.0,0.0,0.0,171239.2,0,0,0,138,0.0,0.0,0.0,323278.29
199852,Noman Hussain,81199-1771311-2,Dera Ghazi Khan,25,Male,99975519042606,338,2026-02-06,Saving,Active,Low,Completed,Mastercard,Classic,0.0,0.0,0.0,58327.05,0,0,0,235,0.0,0.0,0.0,632877.63,0,0,0,267,0.0,0.0,0.0,488653.14
849549,Unknown,53707-7385680-0,Lahore,68,Female,78050127263462,654,2026-06-26,Current,Active,Medium,Completed,Mastercard,Classic,0.0,0.0,0.0,67519.35,0,0,0,314,0.0,0.0,0.0,706140.7,0,0,0,345,0.0,0.0,0.0,1049223.87
694915,Sohail Rana,47173-5148553-8,Karachi,75,Male,27073401558542,546,2026-02-09,Saving,Active,Medium,Pending,PayPak,Gold,0.0,0.0,0.0,23683.31,0,0,0,160,0.0,0.0,0.0,244360.12,0,0,0,153,0.0,0.0,0.0,109666.21
537528,Ehsan Ullah,62295-1524207-4,Peshawar,71,Male,56915265988207,524,2026-05-01,Saving,Closed,Low,Completed,Visa,Gold,0.0,0.0,0.0,19507.61,0,0,0,74,0.0,0.0,0.0,52956.47,0,0,0,85,0.0,0.0,0.0,72387.29
200711,Ovais Latif,16107-9929435-8,Faisalabad,33,Male,64164328640649,7,2026-02-01,Current,Active,Low,Pending,PayPak,Gold,0.0,0.0,0.0,20403.73,0,0,0,129,0.0,0.0,0.0,148349.23,0,0,0,168,0.0,0.0,0.0,319075.61
354111,Danish Farooqi,43927-2862874-0,Islamabad,29,Male,56578058090404,922,2026-04-02,Saving,Active,High,Completed,Mastercard,Platinum,0.0,0.0,0.0,70607.85,0,0,0,376,0.0,0.0,0.0,1625104.79,0,0,0,333,0.0,0.0,0.0,1914588.46
819777,Hira Ahmed,22904-3592961-3,Hyderabad,41,Female,93624553977005,431,2026-05-21,Saving,Active,Low,Completed,Mastercard,Classic,0.0,0.0,0.0,60394.28,0,0,0,269,0.0,0.0,0.0,934816.44,0,0,0,268,0.0,0.0,0.0,228919.67
353925,Unknown,10666-5025660-3,Mardan,37,Female,38094379572639,386,2026-01-13,Saving,Active,Low,Completed,Unknown,Classic,0.0,0.0,0.0,60131.99,0,0,0,295,0.0,0.0,0.0,1522656.64,0,0,0,370,0.0,0.0,0.0,1808556.18
270151,Ehsan Ullah,86330-1495138-4,Lahore,46,Male,84518921028295,251,2026-03-05,Saving,Active,Low,Pending,PayPak,Classic,0.0,0.0,0.0,48190.63,0,0,0,192,0.0,0.0,0.0,298286.34,0,0,0,230,0.0,0.0,0.0,305951.87
667263,Warda Anwar,18350-9351576-4,Faisalabad,43,Unknown,16976009053787,96,2026-05-23,Current,Active,Low,Pending,PayPak,Gold,0.0,0.0,0.0,18932.65,0,0,0,49,0.0,0.0,0.0,25505.3,0,0,0,131,0.0,0.0,0.0,119651.58
356727,Kiran Akhtar,81299-4733565-4,Rawalpindi,75,Female,22725289746242,232,2026-02-17,Saving,Active,Low,Pending,PayPak,Classic,0.0,0.0,0.0,72693.05,0,0,0,379,0.0,0.0,0.0,1501123.28,0,0,0,425,0.0,0.0,0.0,1015816.75
641710,Abdullah Sheikh,58039-5230466-0,Rawalpindi,31,Male,59948352319724,510,2026-05-29,Current,Active,Low,Completed,Mastercard,Unknown,0.0,0.0,0.0,22737.04,0,0,0,104,0.0,0.0,0.0,207960.44,0,0,0,129,0.0,0.0,0.0,154917.81
777315,Kiran Akhtar,55419-3520935-4,Rawalpindi,20,Female,80407591938963,409,2026-02-08,Current,Active,Low,Pending,Visa,Platinum,0.0,0.0,0.0,40820.35,0,0,0,157,0.0,0.0,0.0,300604.01,0,0,0,95,0.0,0.0,0.0,126924.79
841286,Rabia Aslam,34991-1674261-0,Dera Ghazi Khan,25,Female,47441072973208,887,2026-03-03,Saving,Active,Low,Pending,Visa,Platinum,0.0,0.0,0.0,17602.16,0,0,0,66,0.0,0.0,0.0,59808.16,0,0,0,56,0.0,0.0,0.0,22853.9
166752,Kiran Akhtar,41804-1184909-2,Gujrat,47,Female,27593675794943,795,2026-06-25,Saving,Active,High,Completed,Mastercard,Classic,0.0,0.0,0.0,29511.99,0,0,0,115,0.0,0.0,0.0,132774.01,0,0,0,71,0.0,0.0,0.0,56180.19
881301,Salman Yousuf,15339-4722835-4,Islamabad,27,Male,74256708412590,261,2026-03-19,Current,Active,Low,Completed,Visa,Classic,0.0,0.0,0.0,77846.41,0,0,0,371,0.0,0.0,0.0,1111751.76,0,0,0,553,0.0,0.0,0.0,1971875.16
945513,Rimsha Nadeem,45155-2537180-6,Islamabad,67,Female,97320229778675,557,2026-01-28,Saving,Active,High,Completed,Visa,Unknown,0.0,0.0,0.0,50978.21,0,0,0,165,0.0,0.0,0.0,236319.5,0,0,0,178,0.0,0.0,0.0,323435.33
610806,Uzma Sultan,54525-8887052-4,Lahore,63,Female,47244048889217,852,2026-03-03,Saving,Active,Low,Completed,Visa,Classic,0.0,0.0,0.0,39914.51,0,0,0,145,0.0,0.0,0.0,385026.14,0,0,0,154,0.0,0.0,0.0,136871.68
665611,Komal Akram,68399-8338141-2,Islamabad,57,Female,22900379377508,612,2026-03-21,Saving,Active,Low,Completed,Mastercard,Gold,0.0,0.0,0.0,64270.89,0,0,0,251,0.0,0.0,0.0,912848.55,0,0,0,431,0.0,0.0,0.0,1302693.11
355534,Aamir Shah,76926-9170762-7,Sukkur,65,Male,92651156899841,802,2026-02-24,Saving,Active,Low,Completed,Mastercard,Signature,0.0,0.0,0.0,34621.26,0,0,0,73,0.0,0.0,0.0,151708.6,0,0,0,102,0.0,0.0,0.0,96611.45
654617,Warda Anwar,74996-3263863-7,Faisalabad,44,Female,95975934602907,324,2026-01-24,Saving,Active,Medium,Completed,Mastercard,Classic,0.0,0.0,0.0,12088.3,0,0,0,8,0.0,0.0,0.0,6854.99,0,0,0,24,0.0,0.0,0.0,6080.65
263021,Sidra Javed,75533-4008297-0,Dera Ghazi Khan,20,Female,91284561258552,724,2026-01-06,Saving,Active,Medium,Completed,UnionPay,Classic,0.0,0.0,0.0,12009.35,0,0,0,20,0.0,0.0,0.0,10636.35,0,0,0,5,0.0,0.0,0.0,1124.35
132678,Shahzad Anwar,88406-3536093-2,Karachi,68,Unknown,16743867367663,975,2026-01-27,Saving,Active,Medium,Completed,Visa,Platinum,0.0,0.0,0.0,31975.28,0,0,0,193,0.0,0.0,0.0,390983.27,0,0,0,265,0.0,0.0,0.0,309865.98
259197,Saba Yousuf,90480-8805525-7,Rawalpindi,47,Female,95242093558436,28,2026-01-24,Saving,Active,Low,Completed,Visa,Gold,0.0,0.0,0.0,29893.05,0,0,0,135,0.0,0.0,0.0,197822.27,0,0,0,132,0.0,0.0,0.0,183639.43
943287,Mudassar Iqbal,36493-2982448-8,Sargodha,73,Male,73050479214830,978,2026-03-29,Current,Active,Low,Completed,Mastercard,Classic,0.0,0.0,0.0,205097.47,0,0,0,394,0.0,0.0,0.0,4288457.04,0,0,0,375,0.0,0.0,0.0,1249282.47
416661,Ovais Latif,33722-3417147-1,Karachi,31,Male,56947965741393,654,2026-03-20,Saving,Active,Low,Completed,PayPak,Platinum,0.0,0.0,0.0,58272.2,0,0,0,316,0.0,0.0,0.0,2217111.1,0,0,0,385,0.0,0.0,0.0,1968951.88
189235,Yumna Farooqi,64959-9739869-5,Multan,65,Female,94620519034315,750,2026-01-11,Current,Dormant,Low,Completed,PayPak,Classic,0.0,0.0,0.0,23331.95,0,0,0,137,0.0,0.0,0.0,112123.52,0,0,0,88,0.0,0.0,0.0,131134.2
768257,Nida Qureshi,11563-1831353-2,Sialkot,54,Female,21857245488069,70,2026-03-03,Saving,Active,High,Completed,Visa,Classic,0.0,0.0,0.0,19245.6,0,0,0,9,0.0,0.0,0.0,13173.36,0,0,0,60,0.0,0.0,0.0,21998.38
814587,Tariq Mehmood,25170-6061715-5,Rawalpindi,36,Male,58449845624638,529,2026-03-07,Saving,Active,Medium,Completed,Visa,Classic,0.0,0.0,0.0,58105.68,0,0,0,231,0.0,0.0,0.0,754184.22,0,0,0,126,0.0,0.0,0.0,148146.84
253836,Qasim Nadeem,79447-7054674-4,Rawalpindi,38,Male,30896280387640,300,2026-06-01,Saving,Closed,Medium,Completed,Visa,Gold,0.0,0.0,0.0,34498.03,0,0,0,159,0.0,0.0,0.0,255836.83,0,0,0,407,0.0,0.0,0.0,870705.82
242276,Fizza Haider,70427-3408293-7,Karachi,74,Female,48358245656549,353,2026-05-05,Saving,Active,Low,Completed,Mastercard,Gold,0.0,0.0,0.0,25682.22,0,0,0,60,0.0,0.0,0.0,66815.67,0,0,0,136,0.0,0.0,0.0,69075.83
734689,Komal Akram,27450-4919395-1,Rawalpindi,23,Female,23137356154183,948,2026-02-21,Current,Active,Medium,Completed,PayPak,Classic,0.0,0.0,0.0,1140803.99,0,0,0,393,0.0,0.0,0.0,21873906.21,0,0,0,413,0.0,0.0,0.0,11887177.67
675418,Muhammad Ali,95893-5111121-7,Karachi,33,Unknown,69679626977445,441,2026-04-20,Saving,Active,Low,Completed,Mastercard,Classic,0.0,0.0,0.0,40945.32,0,0,0,250,0.0,0.0,0.0,809084.64,0,0,0,276,0.0,0.0,0.0,235633.24
723765,Sajjad Hussain,20223-7443376-7,Karachi,71,Male,73081290108794,485,2026-05-05,Saving,Active,Medium,Completed,Visa,Gold,0.0,0.0,0.0,58398.65,0,0,0,270,0.0,0.0,0.0,1052917.41,0,0,0,395,0.0,0.0,0.0,1665399.26
955534,Yumna Farooqi,50169-7901812-0,Lahore,21,Female,28815700735956,24,2026-01-02,Saving,Active,Low,Completed,PayPak,Classic,0.0,0.0,0.0,48402.03,0,0,0,271,0.0,0.0,0.0,237427.71,0,0,0,268,0.0,0.0,0.0,298184.75
701182,Mudassar Iqbal,77301-2421707-3,Lahore,75,Male,10297738900789,634,2026-04-15,Saving,Active,Low,Completed,Visa,Classic,0.0,0.0,0.0,35667.2,0,0,0,124,0.0,0.0,0.0,126058.36,0,0,0,150,0.0,0.0,0.0,344102.91
353301,Faisal Iqbal,29178-6533269-4,Karachi,51,Male,20634242989259,51,2026-01-15,Saving,Dormant,Low,Completed,Visa,Gold,0.0,0.0,0.0,29659.45,0,0,0,66,0.0,0.0,0.0,73040.58,0,0,0,115,0.0,0.0,0.0,107579.58
263166,Amber Raza,21195-6138572-3,Karachi,27,Female,72885320613880,870,2026-01-06,Saving,Active,Low,Pending,Mastercard,Classic,0.0,0.0,0.0,119242.22,0,0,0,338,0.0,0.0,0.0,1218473.83,0,0,0,409,0.0,0.0,0.0,2703441.95
434972,Nida Qureshi,30257-2425097-0,Faisalabad,47,Female,20866083434769,153,2026-03-10,Current,Active,Medium,Completed,PayPak,Classic,0.0,0.0,0.0,9356.24,0,0,0,8,0.0,0.0,0.0,6044.03,0,0,0,78,0.0,0.0,0.0,17657.36
818407,Zain Malik,17284-5868682-5,Rahim Yar Khan,60,Male,92112866951109,869,2026-05-27,Saving,Active,Low,Completed,Mastercard,Classic,0.0,0.0,0.0,50135.67,0,0,0,206,0.0,0.0,0.0,753278.2,0,0,0,316,0.0,0.0,0.0,398085.54
700529,Talha Sheikh,38468-9026213-7,Faisalabad,37,Male,89261267973932,258,2026-03-03,Saving,Active,Medium,Completed,Mastercard,Platinum,0.0,0.0,0.0,164114.18,0,0,0,323,0.0,0.0,0.0,2550251.66,0,0,0,454,0.0,0.0,0.0,6826613.82
598487,Imran Haider,24750-7231569-0,Multan,41,Male,56066634848582,429,2026-01-03,Current,Active,Medium,Completed,Mastercard,Signature,0.0,0.0,0.0,51221.41,0,0,0,239,0.0,0.0,0.0,724723.01,0,0,0,303,0.0,0.0,0.0,671559.12
493033,Talha Sheikh,24991-2634205-5,Karachi,51,Male,23003248002842,587,2026-01-29,Saving,Dormant,Medium,Completed,Visa,Classic,0.0,0.0,0.0,60643.62,0,0,0,313,0.0,0.0,0.0,1677921.22,0,0,0,342,0.0,0.0,0.0,1255469.48
965581,Sana Malik,37133-7156662-5,Karachi,57,Female,91325413176923,419,2026-02-22,Current,Active,Low,Completed,PayPak,Classic,0.0,0.0,0.0,30984.34,0,0,0,136,0.0,0.0,0.0,241630.09,0,0,0,171,0.0,0.0,0.0,92839.24
440649,Rizwan Qureshi,58538-2780567-4,Lahore,33,Male,33986561055727,480,2026-02-19,Current,Active,Medium,Completed,Visa,Gold,0.0,0.0,0.0,63259.57,0,0,0,302,0.0,0.0,0.0,1603705.7,0,0,0,460,0.0,0.0,0.0,2167447.17
101262,Nadia Baig,19693-5845395-4,Peshawar,39,Female,62923816830285,421,2026-01-20,Saving,Active,Low,Completed,Mastercard,Classic,0.0,0.0,0.0,20301.11,0,0,0,111,0.0,0.0,0.0,147592.06,0,0,0,262,0.0,0.0,0.0,398163.53
597735,Adnan Siddiqui,19484-9943892-7,Quetta,62,Male,64374809860163,670,2026-01-21,Saving,Dormant,Medium,Completed,Unknown,Gold,0.0,0.0,0.0,39472.4,0,0,0,164,0.0,0.0,0.0,123788.24,0,0,0,236,0.0,0.0,0.0,568938.19
250764,Laiba Abbas,34110-8274444-5,Islamabad,64,Female,42282715159188,135,2026-06-19,Saving,Dormant,Low,Completed,Visa,Classic,0.0,0.0,0.0,19957.65,0,0,0,143,0.0,0.0,0.0,247701.13,0,0,0,56,0.0,0.0,0.0,47193.93
210417,Uzma Sultan,44510-9268247-0,Karachi,57,Female,44295299271707,548,2026-02-04,Current,Active,Low,Completed,Unknown,Classic,0.0,0.0,0.0,49311.92,0,0,0,276,0.0,0.0,0.0,1024384.63,0,0,0,329,0.0,0.0,0.0,1449172.62
906971,Ahmed Raza,68152-6584864-0,Lahore,72,Male,12074349306933,219,2026-01-30,Saving,Active,Medium,Completed,Mastercard,Classic,0.0,0.0,0.0,48370.1,0,0,0,278,0.0,0.0,0.0,514392.12,0,0,0,265,0.0,0.0,0.0,1057127.45
719585,Saba Yousuf,56070-8968391-6,Lahore,58,Female,29674372453062,519,2026-06-05,Current,Active,Low,Completed,Visa,Classic,0.0,0.0,0.0,21363.18,0,0,0,81,0.0,0.0,0.0,48034.93,0,0,0,77,0.0,0.0,0.0,35771.49
443783,Sara Hussain,77582-5059428-7,Hyderabad,21,Female,45254157600451,1,2026-06-08,Saving,Dormant,Low,Pending,Mastercard,Platinum,0.0,0.0,0.0,95946.31,0,0,0,391,0.0,0.0,0.0,1917438.74,0,0,0,464,0.0,0.0,0.0,2788966.14
229756,Ayesha Khan,27870-4182789-2,Gujranwala,45,Female,42070104437114,241,2026-05-03,Saving,Active,Low,Completed,UnionPay,Platinum,0.0,0.0,0.0,57899.09,0,0,0,250,0.0,0.0,0.0,1169158.27,0,0,0,262,0.0,0.0,0.0,620363.99
472869,Yasir Nawaz,91534-6895719-4,Quetta,58,Male,12477615450008,53,2026-05-12,Saving,Active,High,Pending,Mastercard,Signature,0.0,0.0,0.0,20303.96,0,0,0,103,0.0,0.0,0.0,49863.56,0,0,0,90,0.0,0.0,0.0,118658.04
768475,Hira Ahmed,95959-1588869-6,Islamabad,25,Female,38245688981793,578,2026-04-10,Saving,Active,High,Completed,Visa,Classic,0.0,0.0,0.0,98334.12,0,0,0,359,0.0,0.0,0.0,1388810.3,0,0,0,315,0.0,0.0,0.0,744238.74
448286,Nadia Baig,19412-8240608-8,Multan,64,Female,30974956123596,280,2026-04-12,Current,Active,Low,Completed,Visa,Classic,0.0,0.0,0.0,34586.89,0,0,0,66,0.0,0.0,0.0,38234.02,0,0,0,140,0.0,0.0,0.0,121492.9
999164,Danish Farooqi,18859-5143824-7,Karachi,74,Male,26693877523049,798,2026-02-06,Saving,Dormant,Low,Completed,PayPak,Classic,0.0,0.0,0.0,139126.87,0,0,0,414,0.0,0.0,0.0,1839825.7,0,0,0,444,0.0,0.0,0.0,3058883.0
197066,Zain Malik,40346-2938117-6,Quetta,40,Male,48437371232972,580,2026-03-11,Saving,Active,Low,Completed,Visa,Classic,0.0,0.0,0.0,15389.12,0,0,0,18,0.0,0.0,0.0,11054.3,0,0,0,55,0.0,0.0,0.0,26953.69
130165,Saad Khalid,40020-5917328-8,Karachi,50,Male,75611207642890,324,2026-04-21,Saving,Active,Medium,Completed,Visa,Gold,0.0,0.0,0.0,63698.46,0,0,0,170,0.0,0.0,0.0,166415.2,0,0,0,273,0.0,0.0,0.0,638535.94
269425,Bilal Ahmed,57961-4727912-6,Hyderabad,75,Unknown,39184270367375,239,2026-01-09,Saving,Active,Low,Completed,PayPak,Signature,0.0,0.0,0.0,27560.56,0,0,0,190,0.0,0.0,0.0,278851.98,0,0,0,167,0.0,0.0,0.0,138693.52
383057,Danish Farooqi,43876-1084155-3,Rawalpindi,47,Male,41012484563979,668,2026-06-02,Saving,Active,Low,Pending,Visa,Signature,0.0,0.0,0.0,34669.69,0,0,0,122,0.0,0.0,0.0,185060.61,0,0,0,157,0.0,0.0,0.0,141969.25
781136,Mahnoor Shah,62771-9676443-5,Gujranwala,38,Female,72605293829010,909,2026-02-14,Current,Active,Medium,Completed,Visa,Gold,0.0,0.0,0.0,20269.13,0,0,0,108,0.0,0.0,0.0,161535.49,0,0,0,203,0.0,0.0,0.0,502010.07
611388,Haris Javed,68365-8575122-4,Hyderabad,75,Male,82443181713298,324,2026-06-14,Saving,Active,Low,Completed,Visa,Classic,0.0,0.0,0.0,1483094.76,0,0,0,428,0.0,0.0,0.0,40070001.32,0,0,0,471,0.0,0.0,0.0,42112252.9
928429,Waseem Abbas,59511-8167781-3,Lahore,74,Male,39972968281208,589,2026-02-04,Current,Dormant,Low,Completed,Mastercard,Classic,0.0,0.0,0.0,45762.84,0,0,0,211,0.0,0.0,0.0,253539.71,0,0,0,253,0.0,0.0,0.0,532935.91
450465,Junaid Aslam,13777-3535174-1,Sialkot,40,Male,20178388573437,78,2026-02-19,Current,Active,Low,Completed,PayPak,Classic,0.0,0.0,0.0,84199.51,0,0,0,272,0.0,0.0,0.0,924335.44,0,0,0,287,0.0,0.0,0.0,916703.78
286115,Komal Akram,87521-7706217-3,Karachi,45,Female,94840735658602,450,2026-06-17,Saving,Dormant,Low,Completed,Visa,Signature,0.0,0.0,0.0,7725.75,0,0,0,5,0.0,0.0,0.0,2265.08,0,0,0,114,0.0,0.0,0.0,36924.77
351256,Tariq Mehmood,87841-8101291-7,Gujrat,40,Male,56932910525123,753,2026-06-25,Saving,Active,Medium,Pending,Mastercard,Signature,0.0,0.0,0.0,99836.61,0,0,0,286,0.0,0.0,0.0,1562617.59,0,0,0,350,0.0,0.0,0.0,541368.03
145438,Shoaib Akram,71010-5321867-5,Gujranwala,50,Male,77214502628439,901,2026-01-10,Saving,Closed,Medium,Completed,Visa,Classic,0.0,0.0,0.0,12597.36,0,0,0,5,0.0,0.0,0.0,2193.1,0,0,0,50,0.0,0.0,0.0,18647.69
282601,Waqas Ahmed,14998-3766873-3,Sialkot,71,Male,60398924935118,414,2026-01-31,Saving,Active,Low,Completed,Visa,Gold,0.0,0.0,0.0,27127.02,0,0,0,32,0.0,0.0,0.0,44586.6,0,0,0,101,0.0,0.0,0.0,129709.89
677404,Abdullah Sheikh,92370-8657131-3,Islamabad,64,Male,59341463083485,326,2026-01-19,Saving,Active,Low,Completed,Mastercard,Signature,0.0,0.0,0.0,13526.95,0,0,0,81,0.0,0.0,0.0,60879.65,0,0,0,17,0.0,0.0,0.0,14289.13
883796,Usman Tariq,60529-2676513-4,Sialkot,36,Male,29757079586565,457,2026-01-19,Current,Active,Low,Completed,Visa,Classic,0.0,0.0,0.0,51416.35,0,0,0,212,0.0,0.0,0.0,495498.19,0,0,0,259,0.0,0.0,0.0,358821.91
973900,Nayab Aziz,92642-6722446-0,Unknown,44,Female,96151368443264,781,2026-05-24,Saving,Closed,Low,Completed,PayPak,Classic,0.0,0.0,0.0,36426.34,0,0,0,147,0.0,0.0,0.0,221117.21,0,0,0,198,0.0,0.0,0.0,519221.09
213144,Kiran Akhtar,72998-8386667-2,Islamabad,36,Female,34976429120509,937,2026-06-18,Saving,Active,Medium,Pending,Mastercard,Gold,0.0,0.0,0.0,47627.05,0,0,0,214,0.0,0.0,0.0,699267.92,0,0,0,267,0.0,0.0,0.0,588303.31
548686,Yasir Nawaz,52298-4115744-0,Peshawar,41,Male,64169836457416,292,2026-02-22,Saving,Active,Low,Completed,Visa,Classic,0.0,0.0,0.0,33636.11,0,0,0,216,0.0,0.0,0.0,377726.53,0,0,0,361,0.0,0.0,0.0,290130.49
946954,Fahad Mirza,58445-2875908-5,Islamabad,71,Male,82962554864189,801,2026-05-16,Saving,Active,Medium,Pending,Mastercard,Unknown,0.0,0.0,0.0,85699.7,0,0,0,360,0.0,0.0,0.0,2550041.35,0,0,0,332,0.0,0.0,0.0,957618.07
554777,Yasir Nawaz,37760-3957898-8,Sialkot,29,Unknown,77525420885250,539,2026-04-25,Current,Active,Low,Completed,Visa,Gold,0.0,0.0,0.0,65349.0,0,0,0,337,0.0,0.0,0.0,1655176.15,0,0,0,477,0.0,0.0,0.0,3963499.24
567427,Asad Chaudhry,95157-2786586-4,Karachi,72,Male,85710657205438,200,2026-04-20,Saving,Active,High,Completed,Mastercard,Gold,0.0,0.0,0.0,25272.2,0,0,0,79,0.0,0.0,0.0,142475.85,0,0,0,148,0.0,0.0,0.0,192159.36
733708,Mudassar Iqbal,83025-2213800-8,Sargodha,70,Unknown,59106229161119,353,2026-03-12,Current,Active,Low,Completed,Visa,Classic,0.0,0.0,0.0,26888.22,0,0,0,170,0.0,0.0,0.0,375926.24,0,0,0,269,0.0,0.0,0.0,484135.56
260082,Muhammad Ali,38402-9889462-0,Lahore,43,Male,50119785455172,908,2026-06-03,Saving,Active,High,Completed,PayPak,Classic,0.0,0.0,0.0,20489.43,0,0,0,7,0.0,0.0,0.0,6110.04,0,0,0,38,0.0,0.0,0.0,15299.74
722678,Bilal Ahmed,61947-6353475-4,Islamabad,32,Male,28317397066096,443,2026-05-23,Saving,Active,Medium,Completed,Visa,Gold,0.0,0.0,0.0,45611.18,0,0,0,181,0.0,0.0,0.0,552242.8,0,0,0,247,0.0,0.0,0.0,252966.69
602707,Muhammad Ali,24666-5220304-1,Abbottabad,50,Male,56920999876261,38,2026-05-11,Saving,Active,Medium,Completed,Mastercard,Classic,0.0,0.0,0.0,36196.1,0,0,0,128,0.0,0.0,0.0,169826.57,0,0,0,144,0.0,0.0,0.0,247606.4
